age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
0.2285714285714286,technician,single,professional.course,no,no,no,cellular,aug,mon,0.1284655503705737,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,admin.,single,university.degree,no,no,no,cellular,may,fri,0.027724402964589622,0.08823529411764705,1.0,0.16666666666666666,failure,no
0.30000000000000004,technician,married,professional.course,no,no,no,telephone,jun,tue,0.022783420258029097,0.029411764705882353,1.0,0.0,nonexistent,no
0.41428571428571426,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,0.020312928904748832,0.14705882352941174,1.0,0.3333333333333333,failure,no
0.2,technician,married,high.school,no,yes,no,cellular,may,tue,0.018391435629975295,0.0,1.0,0.0,nonexistent,no
0.15714285714285714,technician,single,university.degree,no,yes,no,cellular,jul,wed,0.12023057919297282,0.0,1.0,0.0,nonexistent,no
0.5571428571428572,retired,married,university.degree,no,yes,no,telephone,jun,fri,0.003293988471040351,0.11764705882352941,1.0,0.0,nonexistent,no
0.44285714285714284,management,married,high.school,no,no,no,cellular,nov,wed,0.15975844084545704,0.0,1.0,0.0,nonexistent,no
0.34285714285714286,technician,married,professional.course,unknown,yes,no,cellular,jul,thu,0.19791380730167443,0.2647058823529412,1.0,0.0,nonexistent,no
0.15714285714285714,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,0.038978863573977486,0.029411764705882353,1.0,0.0,nonexistent,no
0.2285714285714286,technician,married,professional.course,no,yes,yes,telephone,may,fri,0.06148778479275322,0.0588235294117647,1.0,0.0,nonexistent,no
0.4714285714285714,entrepreneur,divorced,university.degree,no,yes,no,cellular,may,mon,0.05819379632171287,0.0,1.0,0.0,nonexistent,no
0.41428571428571426,blue-collar,divorced,basic.9y,no,no,no,cellular,may,tue,0.08097721657974197,0.0,1.0,0.0,nonexistent,no
0.5,technician,married,professional.course,no,yes,no,telephone,mar,mon,0.06780126269558057,0.11764705882352941,1.0,0.3333333333333333,failure,no
0.14285714285714285,technician,married,basic.9y,no,yes,no,cellular,jul,mon,0.06478177326379357,0.029411764705882353,1.0,0.0,nonexistent,no
0.12857142857142856,technician,single,university.degree,no,yes,no,cellular,oct,wed,0.050507823222618715,0.0,1.0,0.16666666666666666,failure,yes
0.07142857142857145,admin.,single,university.degree,no,yes,no,cellular,jul,wed,0.02854790008234971,0.0,1.0,0.3333333333333333,failure,no
0.17142857142857143,student,single,high.school,no,no,no,cellular,aug,thu,0.05489980785067252,0.0,1.0,0.16666666666666666,failure,no
0.34285714285714286,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,0.047213834751578365,0.0,1.0,0.0,nonexistent,no
0.2857142857142857,admin.,single,university.degree,no,yes,no,telephone,jun,wed,0.052154817458138894,0.029411764705882353,1.0,0.0,nonexistent,no
0.15714285714285714,admin.,married,university.degree,no,yes,yes,cellular,apr,mon,0.06725226461707383,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,housemaid,married,basic.4y,no,yes,no,cellular,may,wed,0.008509470216854241,0.0,1.0,0.16666666666666666,failure,no
0.5857142857142857,retired,married,high.school,no,unknown,unknown,telephone,aug,thu,0.05599780400768597,0.029411764705882353,1.0,0.0,nonexistent,no
0.3857142857142857,management,single,basic.9y,no,yes,no,cellular,nov,thu,0.045292341476804825,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.4714285714285714,management,married,university.degree,unknown,no,yes,telephone,jun,thu,0.02552841065056272,0.0,1.0,0.0,nonexistent,no
0.14285714285714285,services,married,high.school,no,yes,yes,telephone,may,mon,0.03129289047488334,0.029411764705882353,1.0,0.0,nonexistent,no
0.15714285714285714,technician,married,university.degree,no,yes,yes,cellular,aug,wed,0.025802909689816085,0.029411764705882353,1.0,0.0,nonexistent,no
0.14285714285714285,technician,single,professional.course,no,yes,no,cellular,apr,thu,0.13093604172385395,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.15714285714285714,technician,single,professional.course,no,yes,no,cellular,may,wed,0.06340927806752676,0.029411764705882353,1.0,0.0,nonexistent,no
0.3142857142857143,admin.,single,high.school,unknown,yes,no,telephone,jun,mon,0.038978863573977486,0.0588235294117647,1.0,0.0,nonexistent,no
0.3571428571428571,blue-collar,married,basic.4y,no,yes,no,cellular,may,mon,0.060664287674993135,0.029411764705882353,1.0,0.0,nonexistent,no
0.5142857142857142,management,married,university.degree,no,no,yes,cellular,jul,tue,0.05984079055723304,0.0,1.0,0.0,nonexistent,no
0.34285714285714286,admin.,married,university.degree,no,yes,no,cellular,may,mon,0.10156464452374415,0.11764705882352941,1.0,0.0,nonexistent,no
0.5285714285714286,services,married,high.school,no,no,no,cellular,may,mon,0.09223167718912983,0.0,1.0,0.16666666666666666,failure,no
0.44285714285714284,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,wed,0.03321438374965687,0.0,1.0,0.0,nonexistent,no
0.48571428571428577,services,married,professional.course,unknown,yes,yes,cellular,aug,mon,0.02305791929728246,0.0588235294117647,1.0,0.0,nonexistent,no
0.2,admin.,married,high.school,no,no,no,cellular,aug,fri,0.014273950041174856,0.20588235294117646,1.0,0.0,nonexistent,no
0.07142857142857145,admin.,single,university.degree,no,yes,yes,telephone,jul,mon,0.01894043370848202,0.0588235294117647,1.0,0.0,nonexistent,no
0.2285714285714286,technician,married,professional.course,no,yes,yes,cellular,nov,thu,0.01152895964864123,0.1764705882352941,1.0,0.0,nonexistent,no
0.2571428571428571,services,married,high.school,no,no,no,cellular,jul,wed,0.026900905846829533,0.0588235294117647,1.0,0.0,nonexistent,no
0.5142857142857142,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,0.05984079055723304,0.029411764705882353,1.0,0.0,nonexistent,no
0.30000000000000004,services,divorced,basic.9y,no,yes,no,telephone,may,thu,0.013999451001921492,0.0,1.0,0.0,nonexistent,no
0.4571428571428572,housemaid,divorced,basic.4y,no,no,no,telephone,sep,tue,0.01564644523744167,0.0,1.0,0.0,nonexistent,no
0.17142857142857143,services,single,high.school,no,yes,no,cellular,jun,mon,0.04968432610485863,0.029411764705882353,1.0,0.0,nonexistent,yes
0.12857142857142856,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,0.32116387592643425,0.0,1.0,0.0,nonexistent,no
0.2,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,0.0403513587702443,0.08823529411764705,1.0,0.0,nonexistent,no
0.5142857142857142,technician,married,university.degree,unknown,no,no,telephone,jun,mon,0.019489431786988743,0.08823529411764705,1.0,0.0,nonexistent,no
0.3142857142857143,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,jul,wed,0.03705737029920395,0.0,1.0,0.0,nonexistent,no
0.4571428571428572,blue-collar,married,professional.course,unknown,yes,no,cellular,may,thu,0.04309634916277793,0.0,1.0,0.16666666666666666,failure,no
0.24285714285714288,technician,single,professional.course,no,unknown,unknown,cellular,may,mon,0.04007685973099094,0.029411764705882353,1.0,0.0,nonexistent,no
0.11428571428571432,admin.,single,university.degree,no,yes,no,cellular,sep,tue,0.09744715893494373,0.0,1.0,0.16666666666666666,failure,no
0.3857142857142857,admin.,single,university.degree,no,yes,no,cellular,aug,wed,0.027175404886082898,0.0,1.0,0.0,nonexistent,no
0.14285714285714285,technician,married,high.school,no,no,no,telephone,may,tue,0.04940982706560527,0.0,1.0,0.0,nonexistent,no
0.14285714285714285,blue-collar,single,basic.4y,no,yes,no,telephone,may,mon,0.027724402964589622,0.029411764705882353,1.0,0.0,nonexistent,no
0.4571428571428572,technician,married,professional.course,no,no,no,telephone,may,fri,0.03321438374965687,0.029411764705882353,1.0,0.0,nonexistent,no
0.18571428571428572,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,0.015097447158934943,0.32352941176470584,1.0,0.0,nonexistent,no
0.2285714285714286,admin.,single,university.degree,no,no,no,cellular,aug,fri,0.03129289047488334,0.0,1.0,0.0,nonexistent,no
0.5428571428571428,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,0.10101564644523743,0.11764705882352941,1.0,0.0,nonexistent,no
0.15714285714285714,entrepreneur,married,basic.4y,no,no,no,cellular,jul,tue,0.028273401043096346,0.08823529411764705,1.0,0.0,nonexistent,no
0.5714285714285714,admin.,married,university.degree,no,no,no,cellular,aug,wed,0.06395827614603349,0.029411764705882353,1.0,0.0,nonexistent,no
0.4,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,0.12928904748833378,0.0588235294117647,1.0,0.0,nonexistent,no
0.24285714285714288,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,tue,0.0359593741421905,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,management,married,university.degree,unknown,yes,no,cellular,may,thu,0.07713423003019489,0.0,1.0,0.0,nonexistent,no
0.30000000000000004,admin.,single,high.school,no,no,no,cellular,apr,fri,0.08152621465824869,0.0,1.0,0.0,nonexistent,no
0.3142857142857143,management,married,unknown,no,yes,no,cellular,nov,thu,0.045292341476804825,0.0,1.0,0.16666666666666666,failure,no
0.3142857142857143,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,0.032116387592643424,0.0,1.0,0.0,nonexistent,no
0.5142857142857142,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,0.019489431786988743,0.11764705882352941,1.0,0.0,nonexistent,no
0.10000000000000003,admin.,single,university.degree,no,no,no,telephone,jun,mon,0.025802909689816085,0.029411764705882353,1.0,0.0,nonexistent,no
0.3142857142857143,unemployed,married,professional.course,no,yes,no,cellular,sep,fri,0.042547351084271205,0.0588235294117647,1.0,0.0,nonexistent,no
0.44285714285714284,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,0.018391435629975295,0.0588235294117647,1.0,0.0,nonexistent,no
0.3285714285714286,admin.,married,unknown,no,yes,no,cellular,sep,thu,0.06258578094976668,0.0,1.0,0.16666666666666666,failure,no
0.2,admin.,married,high.school,no,no,no,cellular,jul,mon,0.15069997255009607,0.029411764705882353,1.0,0.0,nonexistent,no
0.37142857142857144,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,0.010705462530881142,0.029411764705882353,1.0,0.0,nonexistent,no
0.3285714285714286,admin.,married,university.degree,no,no,no,cellular,jul,mon,0.37331869338457313,0.0588235294117647,1.0,0.0,nonexistent,yes
0.17142857142857143,technician,single,university.degree,no,yes,yes,cellular,aug,tue,0.118858083996706,0.029411764705882353,1.0,0.0,nonexistent,no
0.12857142857142856,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,0.09662366181718363,0.0,1.0,0.0,nonexistent,no
0.3285714285714286,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,0.04172385396651111,0.0588235294117647,1.0,0.0,nonexistent,no
0.2571428571428571,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,0.010430963491627778,0.0,1.0,0.16666666666666666,failure,no
0.5142857142857142,entrepreneur,married,professional.course,no,yes,yes,cellular,nov,tue,0.03678287125995059,0.0,1.0,0.0,nonexistent,no
0.17142857142857143,blue-collar,single,professional.course,no,no,no,cellular,may,tue,0.045292341476804825,0.0,1.0,0.16666666666666666,failure,no
0.10000000000000003,student,single,unknown,unknown,yes,no,cellular,aug,fri,0.02223442217952237,0.0,1.0,0.16666666666666666,failure,no
0.34285714285714286,management,married,high.school,no,no,no,cellular,nov,thu,0.016195443315948393,0.029411764705882353,1.0,0.0,nonexistent,no
0.2571428571428571,services,divorced,basic.9y,no,yes,no,cellular,may,tue,0.06999725500960746,0.029411764705882353,1.0,0.0,nonexistent,no
0.3857142857142857,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,0.027175404886082898,0.14705882352941174,1.0,0.0,nonexistent,no
0.2857142857142857,technician,married,university.degree,unknown,no,no,telephone,may,thu,0.07054625308811419,0.029411764705882353,1.0,0.0,nonexistent,no
0.2857142857142857,admin.,single,professional.course,no,no,no,telephone,may,mon,0.043919846280538015,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,0.021410925061762284,0.029411764705882353,1.0,0.0,nonexistent,no
0.37142857142857144,admin.,married,basic.9y,unknown,no,no,cellular,may,wed,0.05956629151797968,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.27142857142857146,services,single,basic.9y,no,no,no,cellular,may,tue,0.010156464452374416,0.0,1.0,0.0,nonexistent,no
0.30000000000000004,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,0.17842437551468568,0.0588235294117647,1.0,0.0,nonexistent,yes
0.5571428571428572,admin.,married,university.degree,no,no,no,cellular,jul,mon,0.0631347790282734,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,technician,married,professional.course,unknown,yes,no,cellular,jul,wed,0.017567938512215206,0.08823529411764705,1.0,0.0,nonexistent,no
0.10000000000000003,admin.,married,unknown,no,no,no,telephone,jun,mon,0.03074389239637661,0.0,1.0,0.0,nonexistent,no
0.48571428571428577,admin.,married,high.school,no,yes,no,cellular,apr,thu,0.04172385396651111,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.07142857142857145,technician,single,high.school,no,no,no,cellular,may,thu,0.02854790008234971,0.0,1.0,0.0,nonexistent,no
0.5571428571428572,technician,married,basic.4y,unknown,no,no,telephone,may,tue,0.027724402964589622,0.0,1.0,0.0,nonexistent,no
0.4571428571428572,admin.,married,university.degree,no,no,no,cellular,nov,fri,0.05654680208619269,0.0,1.0,0.0,nonexistent,no
0.4,technician,married,professional.course,no,no,yes,telephone,jun,mon,0.017293439472961844,0.0,1.0,0.0,nonexistent,no
0.3571428571428571,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,0.09305517430688992,0.0588235294117647,1.0,0.0,nonexistent,no
0.2857142857142857,management,divorced,university.degree,no,no,no,cellular,nov,mon,0.037331869338457314,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.5,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,0.040625857809497665,0.029411764705882353,1.0,0.0,nonexistent,no
0.24285714285714288,self-employed,unknown,university.degree,no,no,no,cellular,nov,thu,0.060664287674993135,0.0,1.0,0.0,nonexistent,no
0.14285714285714285,services,married,high.school,no,no,no,cellular,jul,tue,0.0793302223442218,0.0,1.0,0.0,nonexistent,no
0.10000000000000003,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,0.042547351084271205,0.0,1.0,0.0,nonexistent,no
0.5428571428571428,services,divorced,high.school,unknown,no,no,telephone,may,thu,0.08536920120779577,0.11764705882352941,1.0,0.0,nonexistent,no
0.5428571428571428,technician,married,university.degree,unknown,no,no,cellular,jul,mon,0.004666483667307164,0.5294117647058824,1.0,0.0,nonexistent,no
0.2142857142857143,services,single,high.school,no,yes,no,telephone,jun,thu,0.0894866867965962,0.11764705882352941,1.0,0.0,nonexistent,no
0.18571428571428572,housemaid,single,professional.course,unknown,yes,yes,cellular,aug,tue,0.05846829536096623,0.0,1.0,0.0,nonexistent,no
0.4285714285714286,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,0.14932747735382926,0.0,1.0,0.0,nonexistent,yes
0.3857142857142857,self-employed,divorced,university.degree,no,yes,yes,telephone,jun,mon,0.04748833379083173,0.0,1.0,0.0,nonexistent,no
0.08571428571428574,blue-collar,married,basic.9y,no,yes,no,cellular,oct,fri,0.043919846280538015,0.0,1.0,0.0,nonexistent,no
0.2142857142857143,blue-collar,married,basic.9y,no,yes,yes,cellular,may,tue,0.09360417238539664,0.0,1.0,0.0,nonexistent,no
0.2857142857142857,admin.,married,high.school,unknown,no,no,telephone,apr,mon,0.03321438374965687,0.08823529411764705,1.0,0.0,nonexistent,no
0.4285714285714286,housemaid,married,basic.4y,unknown,no,yes,cellular,aug,mon,0.040625857809497665,0.0,1.0,0.0,nonexistent,no
0.14285714285714285,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,0.006038978863573977,0.11764705882352941,1.0,0.0,nonexistent,no
0.4571428571428572,self-employed,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,0.041998353005764474,0.0588235294117647,1.0,0.0,nonexistent,no
0.15714285714285714,admin.,married,university.degree,no,yes,yes,telephone,jun,wed,0.07713423003019489,0.0588235294117647,1.0,0.0,nonexistent,no
0.2857142857142857,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,0.04858632994784518,0.0588235294117647,1.0,0.0,nonexistent,no
0.0,student,single,unknown,no,yes,yes,telephone,aug,wed,0.08152621465824869,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,unemployed,married,basic.9y,no,yes,no,telephone,may,wed,0.011803458687894591,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,0.13368103211638757,0.11764705882352941,1.0,0.0,nonexistent,no
0.2857142857142857,admin.,married,university.degree,no,yes,no,telephone,jun,tue,0.011803458687894591,0.23529411764705882,1.0,0.0,nonexistent,no
0.5571428571428572,admin.,single,high.school,no,yes,no,telephone,may,mon,0.007136975020587428,0.11764705882352941,0.012012012012012012,0.16666666666666666,success,no
0.24285714285714288,technician,divorced,unknown,no,yes,yes,telephone,may,wed,0.11858358495745264,0.0,1.0,0.0,nonexistent,no
0.8428571428571427,retired,divorced,professional.course,no,no,no,cellular,aug,mon,0.07082075212736755,0.0,1.0,0.0,nonexistent,no
0.15714285714285714,blue-collar,single,basic.9y,unknown,yes,yes,cellular,jul,tue,0.1460334888827889,0.0,1.0,0.0,nonexistent,no
0.4,management,married,university.degree,no,no,yes,cellular,jul,fri,0.041998353005764474,0.029411764705882353,1.0,0.0,nonexistent,no
0.04285714285714287,student,single,high.school,no,yes,yes,cellular,jun,wed,0.0785067252264617,0.029411764705882353,1.0,0.0,nonexistent,yes
0.3571428571428571,management,married,university.degree,no,no,no,cellular,aug,mon,0.020587427944002194,0.0,1.0,0.0,nonexistent,no
0.3571428571428571,admin.,married,basic.9y,unknown,no,no,cellular,jul,thu,0.0807027175404886,0.029411764705882353,1.0,0.0,nonexistent,no
0.18571428571428572,technician,married,university.degree,no,no,no,cellular,oct,tue,0.04007685973099094,0.029411764705882353,0.012012012012012012,0.5,failure,no
0.30000000000000004,student,single,unknown,no,yes,no,telephone,jun,tue,0.10074114740598407,0.0,1.0,0.0,nonexistent,no
0.37142857142857144,technician,single,university.degree,no,no,yes,cellular,jul,fri,0.06258578094976668,0.029411764705882353,1.0,0.0,nonexistent,no
0.2,services,single,high.school,no,yes,no,cellular,may,wed,0.014548449080428218,0.0,1.0,0.16666666666666666,failure,no
0.3571428571428571,self-employed,single,high.school,unknown,no,no,cellular,may,wed,0.021685424101015646,0.0,1.0,0.16666666666666666,failure,no
0.4285714285714286,services,married,high.school,no,no,no,telephone,sep,tue,0.0030194894317869883,0.0,1.0,0.0,nonexistent,no
0.14285714285714285,blue-collar,single,basic.6y,no,no,no,telephone,may,fri,0.15289596486412296,0.0,1.0,0.0,nonexistent,no
0.2571428571428571,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,0.015097447158934943,0.0,1.0,0.16666666666666666,failure,no
0.48571428571428577,self-employed,divorced,basic.9y,no,yes,no,cellular,nov,thu,0.007136975020587428,0.11764705882352941,1.0,0.16666666666666666,failure,no
0.2285714285714286,services,single,high.school,no,yes,no,cellular,may,thu,0.14850398023606917,0.0588235294117647,1.0,0.16666666666666666,failure,no
0.27142857142857146,admin.,married,high.school,no,yes,no,telephone,may,mon,0.0315673895141367,0.08823529411764705,1.0,0.0,nonexistent,no
0.10000000000000003,admin.,single,university.degree,no,no,no,cellular,may,wed,0.027724402964589622,0.0,1.0,0.0,nonexistent,no
0.4285714285714286,technician,divorced,professional.course,no,no,no,cellular,aug,tue,0.01894043370848202,0.0,1.0,0.0,nonexistent,no
0.2571428571428571,self-employed,single,professional.course,no,yes,no,telephone,may,mon,0.031018391435629972,0.08823529411764705,1.0,0.0,nonexistent,no
0.12857142857142856,technician,single,professional.course,no,no,no,telephone,may,tue,0.040625857809497665,0.0,1.0,0.0,nonexistent,no
0.2285714285714286,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,0.04144935492725775,0.029411764705882353,1.0,0.0,nonexistent,no
0.34285714285714286,services,married,high.school,no,yes,yes,telephone,apr,fri,0.02003842986549547,0.0,1.0,0.16666666666666666,failure,no
0.27142857142857146,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,0.032116387592643424,0.0,1.0,0.0,nonexistent,no
0.3285714285714286,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,0.038978863573977486,0.029411764705882353,1.0,0.0,nonexistent,no
0.4714285714285714,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,tue,0.017018940433708482,0.0,1.0,0.0,nonexistent,no
0.12857142857142856,admin.,married,high.school,unknown,no,no,cellular,jul,thu,0.02305791929728246,0.0588235294117647,1.0,0.0,nonexistent,no
0.24285714285714288,admin.,single,university.degree,no,yes,no,cellular,jul,fri,0.05462530881141916,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,services,divorced,high.school,no,yes,yes,cellular,nov,mon,0.024704913532802634,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,blue-collar,single,basic.9y,no,yes,no,telephone,sep,mon,0.001372495196266813,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,0.07685973099094152,0.14705882352941174,1.0,0.0,nonexistent,no
0.6571428571428571,unknown,married,unknown,no,yes,no,telephone,aug,fri,0.06560527038155366,0.08823529411764705,1.0,0.0,nonexistent,yes
0.2142857142857143,management,married,university.degree,no,yes,no,cellular,may,tue,0.00960746637386769,0.14705882352941174,1.0,0.0,nonexistent,no
0.3285714285714286,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,fri,0.04117485588800439,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.2285714285714286,admin.,single,high.school,no,no,no,telephone,jun,tue,0.11611309360417238,0.0,1.0,0.0,nonexistent,no
0.3285714285714286,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,0.03705737029920395,0.0,1.0,0.0,nonexistent,no
0.2571428571428571,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,0.01921493274773538,0.0,1.0,0.0,nonexistent,no
0.5857142857142857,retired,married,professional.course,unknown,yes,no,telephone,jun,wed,0.016195443315948393,0.20588235294117646,1.0,0.0,nonexistent,no
0.5428571428571428,management,married,basic.9y,no,yes,no,telephone,jun,tue,0.2583035959374142,0.0588235294117647,1.0,0.0,nonexistent,yes
0.5857142857142857,retired,married,professional.course,no,no,no,telephone,may,thu,0.11583859456491902,0.0588235294117647,1.0,0.0,nonexistent,no
0.2,admin.,single,university.degree,no,unknown,unknown,cellular,nov,fri,0.016195443315948393,0.0,1.0,0.0,nonexistent,no
0.3142857142857143,technician,married,basic.9y,no,yes,no,telephone,may,tue,0.009332967334614329,0.0588235294117647,1.0,0.0,nonexistent,no
0.2857142857142857,admin.,married,university.degree,no,yes,no,cellular,nov,tue,0.017567938512215206,0.0,0.003003003003003003,0.5,success,yes
0.2285714285714286,admin.,married,professional.course,no,yes,no,telephone,may,tue,0.06807576173483393,0.029411764705882353,1.0,0.0,nonexistent,no
0.3285714285714286,unknown,married,unknown,no,no,no,cellular,aug,mon,0.07082075212736755,0.029411764705882353,1.0,0.0,nonexistent,no
0.2142857142857143,admin.,single,high.school,no,no,no,cellular,jul,mon,0.008509470216854241,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,technician,single,high.school,no,yes,yes,cellular,aug,wed,0.031018391435629972,0.029411764705882353,1.0,0.0,nonexistent,no
0.15714285714285714,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,wed,0.04611583859456492,0.08823529411764705,1.0,0.16666666666666666,failure,no
0.2857142857142857,admin.,single,basic.9y,unknown,yes,no,telephone,jun,wed,0.06780126269558057,0.11764705882352941,1.0,0.0,nonexistent,no
0.08571428571428574,admin.,single,high.school,no,yes,yes,cellular,mar,wed,0.06148778479275322,0.0,1.0,0.0,nonexistent,yes
0.2285714285714286,admin.,single,basic.6y,no,no,no,cellular,may,thu,0.006038978863573977,0.29411764705882354,1.0,0.0,nonexistent,no
0.12857142857142856,admin.,married,high.school,no,yes,yes,cellular,may,thu,0.05517430688992588,0.0,1.0,0.0,nonexistent,no
0.2,blue-collar,married,high.school,no,no,no,cellular,may,fri,0.08756519352182267,0.0,1.0,0.16666666666666666,failure,no
0.44285714285714284,admin.,married,high.school,no,yes,no,cellular,jul,fri,0.016195443315948393,0.029411764705882353,1.0,0.0,nonexistent,no
0.2571428571428571,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,0.10211364260225088,0.0,1.0,0.0,nonexistent,no
0.4,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,thu,0.042547351084271205,0.0,1.0,0.0,nonexistent,no
0.41428571428571426,services,divorced,high.school,no,yes,no,telephone,may,tue,0.0859181992863025,0.0,1.0,0.0,nonexistent,no
0.27142857142857146,services,married,high.school,unknown,yes,yes,telephone,may,thu,0.02003842986549547,0.0588235294117647,1.0,0.0,nonexistent,no
0.18571428571428572,services,married,high.school,no,unknown,unknown,cellular,may,thu,0.15975844084545704,0.029411764705882353,1.0,0.16666666666666666,failure,no
0.2571428571428571,technician,married,university.degree,no,yes,yes,telephone,may,tue,0.06368377710678012,0.08823529411764705,1.0,0.0,nonexistent,no
0.17142857142857143,technician,single,university.degree,no,yes,no,cellular,sep,fri,0.04748833379083173,0.029411764705882353,0.015015015015015015,0.6666666666666666,failure,yes
0.2,entrepreneur,married,high.school,no,yes,no,cellular,nov,wed,0.02744990392533626,0.0,1.0,0.16666666666666666,failure,no
0.5142857142857142,management,married,university.degree,no,yes,no,cellular,jun,wed,0.01152895964864123,0.0,1.0,0.0,nonexistent,no
0.4714285714285714,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,0.17924787263244576,0.0,1.0,0.0,nonexistent,yes
0.14285714285714285,technician,divorced,university.degree,no,yes,no,cellular,jul,wed,0.037331869338457314,0.0,1.0,0.0,nonexistent,no
0.5142857142857142,management,married,university.degree,no,no,no,cellular,may,mon,0.10897611858358495,0.0,1.0,0.16666666666666666,failure,yes
0.18571428571428572,admin.,married,high.school,unknown,yes,no,telephone,may,tue,0.027724402964589622,0.3529411764705882,1.0,0.0,nonexistent,no
0.5571428571428572,admin.,married,basic.6y,no,no,no,cellular,may,fri,0.07109525116662091,0.0,1.0,0.16666666666666666,failure,no
0.44285714285714284,unemployed,married,professional.course,no,no,no,cellular,jun,fri,0.08701619544331594,0.0,1.0,0.0,nonexistent,no
0.3857142857142857,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,0.04309634916277793,0.0588235294117647,1.0,0.0,nonexistent,no
0.2142857142857143,management,married,university.degree,unknown,yes,yes,cellular,apr,tue,0.07082075212736755,0.20588235294117646,1.0,0.0,nonexistent,no
0.5,services,married,university.degree,no,no,no,cellular,may,fri,0.037331869338457314,0.0,1.0,0.16666666666666666,failure,no
0.11428571428571432,student,single,basic.9y,no,yes,no,cellular,mar,mon,0.3972001097996157,0.029411764705882353,1.0,0.0,nonexistent,yes
0.18571428571428572,technician,married,university.degree,no,no,no,cellular,aug,thu,0.015371946198188305,0.029411764705882353,1.0,0.0,nonexistent,no
0.2,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,0.27422454021410925,0.0588235294117647,1.0,0.0,nonexistent,no
0.15714285714285714,technician,married,high.school,unknown,no,no,cellular,jul,thu,0.08811419160032939,0.0,1.0,0.0,nonexistent,no
0.18571428571428572,technician,single,high.school,no,no,no,cellular,aug,tue,0.052429316497392256,0.0,1.0,0.0,nonexistent,no
0.15714285714285714,student,single,unknown,no,no,no,telephone,may,mon,0.3137524018665934,0.08823529411764705,1.0,0.0,nonexistent,no
